,FX_MXN,FX_SGD,FX_ZAR,FX_INR,FX_BRL,FX_TRY
1996-06-12 00:00:00,0.00877359390061,-0.000430517954694,0.00470085127144,0.00026439113923,,
1996-06-13 00:00:00,-0.00471327930476,-0.000430825825599,0.00355617743751,-0.00124405423285,,
1996-06-14 00:00:00,0.00370095500723,0.000631937343581,-0.00819492280078,0.000189293940003,,
1996-06-17 00:00:00,0.00406361879788,0.000265526109849,0.00195070050337,0.000794476064319,,
1996-06-18 00:00:00,0.0047128086044,-0.000360593297662,0.00254104116539,-0.0011657134874,,
1996-06-19 00:00:00,0.00459552978384,0.000918355097162,-0.00272706952316,0.00169860820524,,
1996-06-20 00:00:00,-0.00239335152537,-0.000929121714338,-0.00130081475631,0.000264716731399,,
1996-06-21 00:00:00,-0.00277912374956,-0.000928372574251,-0.000613098112746,0.00170001319023,,
1996-06-24 00:00:00,-0.00636396884946,-0.000303639375608,0.00309321383139,-0.00064071514115,,
1996-06-25 00:00:00,0.00431340670753,-0.000573807930384,0.000877843998374,0.00026439113923,,
1996-06-26 00:00:00,0.000985398252233,-0.000644630425939,0.00422529874572,0.000264065547273,,
1996-06-27 00:00:00,-0.00189245189826,0.000490679290434,-0.000389020842879,-0.0082611055369,,
1996-06-28 00:00:00,0.00698822397153,-0.000782894820277,0.00213126010935,-0.000587779899567,,
1996-07-01 00:00:00,-0.0032259061111,0.000131631289628,0.000851171995815,0.0102558744813,,
1996-07-02 00:00:00,0.005422525009,-0.000922337059732,0.00028350702571,-0.0012223731412,,
1996-07-03 00:00:00,-0.00226838088682,-0.00106320820548,0.000745551494366,0.000208301509492,,
1996-07-04 00:00:00,0.000799318806618,0.00141888729733,-0.00190663610011,-0.00379543563514,,
1996-07-05 00:00:00,-0.00197542102966,-0.00183500284855,0.000628471292566,0.00276700041109,,
1996-07-08 00:00:00,-0.00230819808077,-0.000552574419932,0.000498408092779,-0.00651438415455,,
1996-07-09 00:00:00,0.00422675881346,0.000993699998749,0.00155158839311,0.00161501496674,,
1996-07-10 00:00:00,0.00379353046593,-0.000426585986108,0.000628369314339,-0.00122427909295,,
1996-07-11 00:00:00,-0.00235616315429,-0.00190527858826,-0.00351434420758,-0.00404363195949,,
1996-07-12 00:00:00,0.00120083947632,-0.00316067343812,-0.0150103679413,0.000195282834639,,
1996-07-15 00:00:00,0.001535728725,0.00122422599065,-0.00310378235406,-0.00392700834696,,
1996-07-16 00:00:00,-0.00133763940746,0.000931240935515,0.000508257200358,-0.00549711594974,,
1996-07-17 00:00:00,0.00221462569723,-0.000830312501412,0.0093938415372,-0.00129868835993,,
1996-07-18 00:00:00,0.000293605496117,-0.000616375030194,0.000510907599024,9.84009173124e-05,,
1996-07-19 00:00:00,0.00637751306456,0.00114735666118,0.000401777816848,0.00571749845412,,
1996-07-22 00:00:00,-0.000466250424324,-0.00171103048721,0.000453188911145,0.00187057184043,,
1996-07-23 00:00:00,0.00496128297384,0.00100049172667,-0.00856157243317,-0.00125019943308,,
